[ 11002, 3378, 25399, 28069, 10204, 35625, 33266, -6512 ]
[ 56272, 89357, 97656, 91917, 88079, 84009, 51371, 14897 ]
[ -55824, -92680, -57824, -49062, -59381, -56248, -37836, -51783 ]
[ -63100, -127179, -118635, -112881, -77000, -62238, -49776, -65658 ]
[ -73058, -200536, -184042, -151784, -104658, -77556, -67331, -80452 ]
[ -95276, -227011, -263163, -204835, -169441, -150850, -122400, -89318 ]
[ -71868, -135827, -189752, -158355, -170728, -152243, -108340, -78070 ]
[ -48348, -53418, -58769, -23665, -53544, -110035, -102717, -70891 ]
[ -79627, -112388, -106052, -97002, -99322, -129580, -119061, -78912 ]
[ -47685, -59529, -58995, -53640, -51999, -37821, -17207, -557 ]
[ -66680, -80382, -45991, -55112, -49211, -26913, -44148, -26339 ]
[ -73876, -106253, -106486, -103509, -78676, -57866, -65849, -27761 ]
[ -65197, -88455, -86216, -116587, -128512, -124178, -113661, -55520 ]
[ -77158, -90381, -122818, -83287, -135374, -101372, -94451, -43715 ]
[ -38175, 17300, -36658, -19422, -76353, -111207, -141252, -69325 ]
[ -70388, -49806, -96837, -73683, -87041, -105448, -97400, -46513 ]
[ -53206, -24997, -56652, -42789, -35756, -26302, -10857, -5439 ]
[ 11531, 61557, 17697, 14317, 8423, -4295, -13379, -6511 ]
[ -35727, -83381, -45166, -1206, -817, 5685, 4175, 4040 ]
[ -37729, -98131, -27001, 35733, 13634, 10234, 12888, 10396 ]
[ -53201, -128424, -39929, 57949, 65187, 58046, 40677, 25449 ]
[ -57296, -180825, -159367, -10489, 9759, 7223, 17231, 15413 ]
[ -46386, -125745, -195766, -134241, -90461, -63346, -6533, 10587 ]
[ -48759, -31043, -20683, -11793, -5950, -24373, -423, 12182 ]
[ -7002, 35321, 47109, 47862, 58653, 43090, -15226, -5425 ]
[ 46699, 90969, 88470, 77490, 70477, 46063, 1698, 6818 ]
[ -37125, -12618, 22952, 53119, 58025, 57505, 19627, -4019 ]
[ -27958, -39654, 14097, 40536, 29656, 34777, 29383, 1400 ]
[ -28417, -27897, 38670, 52729, 4061, 6742, 28589, 7777 ]
